acceleration_x;acceleration_y;acceleration_z;gyro_x;gyro_y;gyro_z
0.5475;-0.7777;-0.4541;1.0350;0.7270;-0.0219
0.8912;-0.0083;-0.8651;-0.1002;-0.4668;-4.5322
0.2625;-0.8935;-0.1454;0.3566;2.2735;4.5405
0.8933;0.4617;-0.2941;-1.4052;1.0837;0.9740
1.0024;0.2198;-0.3592;1.9921;0.1777;-3.9819
0.7643;-1.2006;-0.5010;0.7170;0.9900;3.9710
0.0291;-0.6766;-0.1263;1.0157;0.3871;-1.0065
0.8425;0.8177;-0.4223;-1.1196;2.2723;0.5467
1.5430;0.0105;-0.5152;1.2767;2.8653;-3.3973
-0.2094;-0.6360;0.1638;1.3218;-1.5665;0.8836
0.5141;0.6515;-0.4148;-0.8821;0.8892;-0.1309
1.7292;-1.6268;-0.6415;-0.6056;2.3462;4.6637
2.7127;0.1073;-0.6267;1.6266;0.6246;-3.1348
-0.1736;-0.6098;0.2161;1.1605;-0.4427;1.0939
2.0258;-1.4805;-1.1941;-0.6129;1.5379;2.5365
2.4968;-0.1108;-0.9868;1.0628;1.1331;-2.8576
0.3267;0.8990;-0.3709;-0.8260;0.5563;-0.2884
-0.3565;-0.4947;0.1633;1.4019;-0.4027;1.0226
2.8864;-1.4226;-1.5446;-0.8569;2.3947;2.4924
0.0766;0.8469;-0.1821;-0.4769;0.4614;-1.2268
-0.4422;-0.4909;0.4419;1.0575;0.3093;1.7728
3.0582;-0.9500;-1.3831;0.9441;-1.9049;-3.4753
1.6300;-0.8308;-1.4565;-1.4127;0.9662;1.2894
0.1915;0.6581;-0.2056;0.1642;0.5503;-2.0515
2.7649;-0.7380;-0.9633;1.2590;-3.8256;-3.4417
1.9058;-0.8262;-1.3619;-1.0674;1.0911;1.0472
-0.4038;-0.6028;0.3857;0.8697;0.1803;2.0174
0.1109;0.6472;-0.1983;0.1124;0.5123;-2.1704
1.8960;-0.8653;-0.7393;0.5205;-2.6586;-3.2476
-0.2148;-0.4408;0.1851;0.8133;1.4200;2.2482
0.0400;0.8703;-0.1617;0.6751;-0.0575;-2.6064
1.4164;-0.1720;-0.9629;-0.9602;0.7800;2.0404
2.5181;-0.9775;-0.9744;0.4146;-2.6196;-2.7382
-0.1618;-0.6375;0.3632;0.6356;0.1745;2.9775
0.2981;-0.4342;-1.3118;-0.3217;3.1863;1.5610
2.1450;-1.1719;-1.3119;-0.1211;-1.8640;-2.6591
0.2350;0.5101;-0.2383;-0.3646;-0.3721;-3.3726
0.1117;-0.5610;0.2423;0.0425;0.0459;2.0229
1.4197;-0.3959;-1.3527;-0.5179;1.9093;2.5048
0.4469;0.5768;-0.2550;-0.1506;-0.2433;-3.6609
-0.2184;-0.6153;0.1680;1.0094;0.1977;3.1602
1.5224;-0.7336;-0.5904;0.1446;-1.3636;-2.7584
1.4905;-0.5999;-1.0648;-0.8706;2.9888;2.6779
-0.0380;0.7417;-0.1776;0.0625;-0.3502;-3.2368
2.3775;-0.8443;-0.8831;0.2883;-0.3633;-3.5015
1.2045;-0.2092;-0.7921;-1.3305;1.8466;2.2916
-0.2538;-0.4321;0.1984;0.6691;0.1161;3.1607
0.1986;0.5890;-0.1327;-0.0454;0.2228;-2.5698
0.1990;-1.0159;-0.0171;0.4123;0.7750;3.0301
0.7587;0.3457;-0.3745;0.3167;0.2934;-2.8866
0.9499;0.1168;-0.4581;-2.1467;1.9107;1.3958
0.5660;-0.5784;-0.5440;0.3039;-1.3445;-2.3282
0.6622;-0.9037;-0.1035;1.0500;0.2078;3.3288
0.7789;0.7046;-0.6630;-1.2847;3.1651;1.8858
0.4807;-0.6746;-0.5920;-0.4375;0.0292;-1.5429
0.7621;0.1682;-0.4564;0.4028;-0.2280;-3.8166
0.3083;-0.6445;-0.2374;1.2981;0.0737;2.6165
0.7879;0.7074;-0.7657;-0.9475;3.0802;1.6001
0.9057;0.1566;-0.5249;-0.0380;-0.2384;-3.5782
0.7752;-1.2817;-0.4731;0.9651;-0.1331;4.5522
0.0181;-0.4490;-0.2386;0.7933;-0.7400;-1.0606
0.7409;0.2570;-0.9389;-1.3460;1.4800;0.5725
0.5334;0.1960;-0.6752;-0.4593;-0.3204;-3.4281
0.1749;-0.3311;-0.5228;2.4072;-1.4357;-1.4402
0.7960;0.6551;-0.7715;-0.6012;0.2150;0.8153
0.3652;-1.0502;-0.6410;1.2093;1.3114;3.9956
0.7639;0.0537;-0.8643;0.1669;1.9137;-3.3837
0.1577;-0.7328;-0.1668;1.4306;0.3630;0.4202
0.6335;-1.1196;-0.4002;0.7481;1.1995;4.2637
2.7171;-0.4108;-1.1426;1.5737;0.1361;-4.2916
-0.5521;-0.4247;0.3776;0.5771;0.5020;0.9487
0.6181;0.6024;-0.6420;-0.8554;0.0789;0.5125
2.7001;-1.4435;-1.6056;-0.4740;2.0263;4.0771
0.1371;0.9140;-0.4084;-0.5439;-0.2277;-0.6707
-0.4859;-0.5526;0.4086;0.4785;0.0992;1.1878
2.8668;-1.0628;-1.4741;-0.7046;0.4928;2.5447
2.7855;-0.4530;-1.2587;0.8115;2.7404;-3.9818
-0.0916;0.9523;-0.1437;-0.6344;0.5166;-1.1013
2.3450;-0.1589;-1.1190;0.8425;-1.7353;-3.1777
1.9482;-0.8586;-1.5531;-0.1638;0.3099;2.2607
-0.1011;0.8879;-0.1486;-0.5532;0.7466;-1.4992
-0.4821;-0.5365;0.4676;1.1079;-0.6723;0.9049
2.4465;-0.6691;-1.2948;0.7862;-3.1927;-3.4508
-0.2396;-0.4546;0.2781;0.6456;0.1091;1.3815
0.2249;0.5329;-0.2971;-0.5563;0.1114;-2.0553
1.3141;-0.7235;-1.4344;-0.3898;-0.8234;-2.6721
1.1983;-0.4431;-1.4555;-0.2012;1.2122;2.5523
-0.1105;-0.6343;0.3712;1.2885;1.9517;2.2406
1.4529;-0.3936;-1.0110;-1.4826;2.5087;2.4936
1.4899;-1.0346;-0.6884;1.6974;-0.9753;-3.6983
-0.1617;-0.6778;0.3964;-0.0117;0.7879;2.9565
0.2030;0.7395;-0.1439;-0.2795;0.4360;-2.5418
1.2491;-0.0227;-0.7338;-1.4470;2.3679;1.5570
0.3727;0.5120;-0.2421;0.3077;-0.2076;-2.8849
-0.3893;-0.6181;0.4425;0.5258;0.6885;2.7048
2.6561;-0.8058;-0.7997;0.8167;-2.0296;-1.9939
1.2880;-0.1380;-1.0149;-1.2181;0.8267;1.9294
1.0567;-0.6933;-0.6774;0.6130;-2.5065;-2.5222
1.6515;-0.4248;-1.1205;-1.6488;2.7029;1.7839
0.0002;0.7174;-0.1798;0.2442;-0.2756;-3.0760
0.1192;-0.8261;0.2445;1.1665;0.9692;3.2001
1.0244;-0.9162;-0.7473;0.5718;-1.7389;-1.9093
-0.1470;-0.4629;0.3370;1.0335;-0.1353;3.0117
0.2884;0.4749;-0.2519;-0.5014;0.4528;-3.0466
1.1978;-1.0810;-0.7364;-0.0730;-1.7527;-2.4183
1.9584;-0.6333;-1.6989;-0.0973;2.2656;1.2857
-0.1834;-0.4446;0.2590;1.7808;0.0389;3.1307
1.1877;-0.9828;-1.3853;-0.8223;2.5225;1.4573
2.0875;-1.0118;-1.0029;0.7790;-0.4239;-1.7929
-0.2997;-0.6131;0.3650;0.3505;-0.3618;2.8945
0.0972;0.7390;-0.2410;-0.4836;0.4058;-3.2675
0.8281;-0.5539;-1.3376;-0.9044;2.5334;2.1083
0.3199;0.5732;-0.2209;-0.4151;0.0565;-3.0457
-0.0887;-0.4688;0.2693;0.0198;0.4196;2.8298
1.9079;-0.6628;-1.1497;-1.2626;1.2336;1.3926
3.0255;-0.9059;-1.1671;1.3562;-1.8526;-2.4463
0.2835;0.5433;-0.2453;0.0717;-0.2305;-3.4425
1.4802;-1.0352;-0.6673;0.7385;-0.3408;-1.1691
0.9968;0.1687;-0.7903;-0.9076;1.5134;1.2089
0.4557;0.4185;-0.3138;0.3397;-0.7165;-4.2089
0.2567;-0.8635;0.1178;0.1199;-0.0021;3.1655
0.9089;-0.6947;-0.5525;-0.0572;-0.3200;-1.2228
0.2045;-0.6296;-0.0891;0.5383;0.1199;2.5000
0.4239;0.3846;-0.3436;-0.5271;-0.7244;-3.2067
1.5446;-1.4034;-0.6409;0.6089;-1.0405;-0.9768
0.9862;-0.0551;-0.9860;-0.6098;2.0532;1.5804
0.0390;-0.6201;0.1578;0.4708;0.0867;2.6900
0.6584;-0.1503;-0.9503;-1.0079;3.0428;1.1090
1.4716;-0.9395;-0.8036;0.4938;-1.5082;-2.4106
0.3041;-0.8488;0.0264;0.8056;0.3817;3.6453
0.5280;0.1917;-0.4492;-0.3220;-0.8107;-3.4314
0.8420;0.2971;-0.9027;-1.2884;3.3641;1.5161
0.4198;0.4619;-0.3026;-0.2442;-0.1674;-3.8969
0.0639;-0.5794;0.0644;1.3491;-0.4481;3.9419
0.8560;0.3774;-0.6282;-0.7140;1.8546;1.1728
1.4263;-0.9538;-0.6040;0.8172;-1.6446;-1.1715
0.3913;0.3400;-0.2812;-0.5552;0.1153;-3.8521
1.0935;-1.2930;-0.6658;1.5833;-0.6268;-1.5515
0.9338;-0.2231;-0.9345;-1.1684;2.3348;1.5049
0.3511;0.3859;-0.3109;-0.0609;-0.9097;-3.7351
0.0711;-0.7565;0.1248;0.1086;0.6857;3.2629
0.9152;-1.1177;-0.6857;0.4077;0.1115;-0.8963
0.0312;-0.7307;0.0814;0.6747;-0.0504;3.7637
0.3042;0.3445;-0.4937;-0.9260;-0.2051;-3.8432
0.6308;-0.2660;-1.0464;-0.9291;2.9435;1.1891
0.9270;-0.8417;-0.5686;0.6432;-1.5947;-0.7842
0.8076;0.3844;-0.8507;-0.6750;2.8930;0.9711
0.3915;-0.8468;-0.4228;0.4133;0.9191;-1.5858
0.3927;-1.0707;-0.2682;0.5701;-0.8710;3.8337
0.5999;0.1907;-0.4980;-0.5823;-0.3618;-3.9268
0.6994;0.1245;-0.8992;-0.8472;2.8694;1.5172
0.7584;0.1613;-0.6533;0.1009;-0.2296;-4.1081
0.5481;-0.9062;-0.1238;1.1574;-0.2669;3.0060
0.8117;-0.1900;-1.1198;-1.1162;2.0040;0.8461
0.2810;-0.6919;-0.5876;-0.1524;0.0245;-0.9539
0.1129;0.3147;-0.4418;0.9405;-0.3849;-4.2209
1.1818;-0.7582;-0.4839;0.3764;-0.8416;-0.4551
0.1445;0.7631;-0.3615;-0.5873;0.5346;-0.2710
2.3864;-0.7309;-1.2302;0.3889;0.7130;-2.6838
1.6234;-0.9319;-1.5577;0.5649;0.3997;3.0157
0.2307;-0.6943;0.0502;1.2554;-0.1083;0.5726
2.3025;-1.3127;-0.8901;-0.7691;3.0504;2.3451
2.9346;-0.5181;-1.1864;0.7290;-0.5115;-3.2108
-0.1901;-0.5024;0.0940;1.4107;-0.8369;0.3251
0.4082;0.8700;-0.5179;-0.8086;-0.6500;-0.6057
1.7965;-1.1900;-1.0684;0.1488;0.4394;3.3726
0.1741;0.8992;-0.3403;-0.9891;0.1887;-0.1979
-0.1370;-0.3633;-0.0066;1.9304;-0.1728;1.0574
2.5882;-1.3329;-1.7239;0.1559;-2.9851;2.7187
3.2773;-0.8905;-1.5278;-0.3319;-1.4683;-2.7996
-0.0332;0.6442;-0.1111;-0.6158;0.9217;-1.1513
1.9010;-0.0305;-1.2334;0.6821;-0.9221;-3.5175
1.8703;-1.1176;-1.4407;-0.4291;-0.0418;1.8047
0.2487;0.7026;-0.3195;-0.7178;1.0425;-1.2820
-0.1828;-0.4734;0.1840;1.6747;-0.8570;1.1424
2.4862;-0.9372;-1.1523;0.3234;-1.0854;-2.5545
-0.3154;-0.4931;0.1672;1.1207;-0.6360;0.9835
0.2716;0.4586;-0.2331;-0.8774;0.7056;-2.0949
1.5294;-1.0202;-0.8485;0.8500;-2.5102;-2.9935
2.9416;-1.7314;-1.7471;-0.7340;0.3877;1.3634
-0.3501;-0.4176;0.2977;0.6423;0.3472;2.3699
1.2509;-0.2923;-1.2110;-0.6239;-0.1653;0.9001
0.3542;-0.8758;-0.7023;-0.2780;-0.4306;-1.5748
-0.0500;-0.5146;0.2115;0.7194;0.1871;3.1151
0.2368;0.5126;-0.3252;-0.1443;-0.5832;-2.8246
0.6436;0.0327;-1.0248;-0.5734;1.9829;1.1920
0.3942;0.3215;-0.3922;-0.7651;-0.0115;-2.7200
0.0575;-0.6010;0.0604;0.4337;0.3010;2.8655
0.7632;-0.1938;-0.9579;-0.9386;1.5599;1.3790
1.3177;-0.9238;-1.0911;0.5609;0.5773;-1.2549
0.4487;0.3929;-0.4913;-0.1086;-1.0977;-3.7791
0.6997;-0.8346;-0.3697;0.4934;0.6971;-0.3121
0.9574;0.3363;-0.8516;-0.6590;0.7710;1.0040
0.5554;0.2084;-0.5067;0.4816;-0.8107;-3.9979
0.0972;-0.6778;-0.0839;0.1728;0.0945;3.2547
0.6295;-0.6142;-0.7597;-0.0985;-0.1191;-2.4024
0.3129;-0.8648;0.1576;1.0761;-0.1140;2.8801
0.5806;0.3775;-0.4664;-0.3766;-1.1019;-3.8075
0.5811;-0.8299;-0.6647;0.5083;-0.2911;-1.3743
0.8555;-0.2949;-1.1553;-0.4663;3.0757;1.7651
0.2981;-1.0092;0.1227;1.6489;0.6060;3.5383
0.9040;-0.1287;-1.1118;-0.6811;2.0685;1.5581
0.6016;-1.0168;-0.5104;-0.0862;-0.7710;-1.2428
1.1086;0.0514;-0.8480;-0.2664;-0.4149;-4.1988
0.0192;-0.7262;0.4447;1.3414;0.7847;3.8929
0.7410;0.0280;-0.4857;0.3508;-0.7495;-4.3656
0.7517;0.1409;-0.9787;-0.7070;1.7291;0.6374
0.6905;0.1177;-0.5755;-0.4698;-1.2208;-3.9104
0.2853;-0.7956;-0.0001;0.7277;1.3934;4.1794
0.1987;-0.6954;-0.3878;0.7497;1.0413;-0.3355
0.4852;-0.9621;-0.0050;0.6782;1.6791;3.9544
0.5063;-1.1265;-0.1930;0.8453;0.8942;4.0067
0.7765;0.6535;-0.7326;-0.9189;1.2087;1.7154
0.4023;-0.7057;-0.4617;0.4360;-0.4106;-1.1183
0.9251;0.1066;-0.8594;-0.0881;-0.1370;-3.7339
0.4582;-0.8747;-0.2965;0.8374;-1.1640;-0.8125
0.8978;0.2769;-0.9088;-1.1088;0.7073;1.1747
0.4196;0.1951;-0.4689;-0.0268;-0.0652;-4.1290
0.5266;-1.0556;-0.1496;1.2681;2.9013;5.0509
0.5949;-0.5473;-0.6430;0.9162;-0.8753;-0.9125
1.1147;-1.2487;-1.0797;1.6334;0.7841;4.3689
1.7161;0.1539;-1.1894;0.4695;-0.8238;-3.4787
0.4849;-0.7190;-0.2302;0.6810;-2.1024;-0.4379
0.4737;0.7334;-0.5912;-0.9852;0.9952;0.6397
0.1686;-0.9916;-0.1852;1.2551;3.4788;4.2397
0.7949;0.5953;-0.8974;-0.6918;0.7569;0.9512
0.1899;-0.7300;-0.3740;1.4889;-0.0097;0.3347
0.9401;-1.2684;-0.5585;-0.5964;2.1524;3.8512
0.6084;0.0600;-0.5223;0.1653;2.0133;-3.7884
0.7203;0.5282;-0.5298;-1.1147;0.5744;0.1819
1.1052;0.0744;-0.8231;0.7639;-0.3408;-2.7167
2.1503;-1.0321;-1.5751;1.0225;0.5927;3.3833
0.3009;0.7792;-0.5281;-0.8759;0.4574;-0.9848
-0.3859;-0.4895;0.4019;1.1727;-0.8509;0.4253
2.1911;0.1842;-1.2617;0.4504;1.5247;-2.9089
-0.3496;-0.6483;0.2159;1.4657;0.1956;1.2074
-0.0129;0.5891;-0.2178;-1.0294;1.1386;-1.1458
3.2620;-0.6844;-1.3714;0.6216;-0.6082;-3.4306
2.0630;-0.8036;-0.8479;0.2848;-1.5632;2.4805
-0.2742;-0.5393;0.2325;1.0409;-0.0417;0.9371
2.7029;-1.2243;-1.4780;-0.3967;0.4929;2.4915
2.6565;-0.3125;-1.6111;0.4111;-0.3973;-3.2555
-0.4952;-0.4766;0.2974;1.1023;-0.3787;0.5567
0.0705;0.7751;-0.3505;-0.7510;0.1574;-0.6130
2.4906;-1.2930;-1.6994;-0.4825;-0.0583;3.1506
0.0385;1.0929;-0.2596;-0.5103;0.7394;-0.7458
-0.3126;-0.5432;0.2855;0.8173;-0.5646;0.4851
1.6766;-0.6091;-1.3586;-0.4229;-0.1919;2.4832
2.5644;-0.8135;-1.2081;0.8565;-2.6888;-3.4252
0.2840;0.8716;-0.2012;-0.2767;0.9704;-1.1204
1.8485;-0.9800;-1.0796;0.9031;-6.0205;-2.9286
1.0529;-0.7045;-1.3763;-0.4274;1.5645;1.2862
0.2605;0.4351;-0.3800;-0.8896;0.2618;-2.7635
-0.1116;-0.6078;0.3944;1.3051;1.2247;2.1279
1.4728;-0.8062;-0.7185;0.6477;-1.5528;-2.5766
0.0039;-0.6597;0.2793;0.6311;1.0987;2.9266
0.0408;0.6460;-0.2113;-0.0291;-0.1505;-3.1601
1.0165;-0.1671;-0.9574;-1.3629;2.3909;1.4621
1.8159;-0.8091;-0.9823;1.1393;-0.4995;-1.6973
0.8157;-0.0731;-0.8075;-1.0342;3.3743;1.2266
0.5145;0.0966;-0.4890;-0.3332;-0.0119;-3.9910
0.2256;-0.4709;0.0247;0.9557;-0.2800;0.2989
0.6687;0.0674;-0.8921;-0.7078;1.4255;0.5025
0.5984;-0.9676;-0.5926;0.6172;1.1767;3.8095
0.7698;0.4078;-0.7659;-0.4797;0.8939;0.9340
0.6774;-0.8473;-0.7448;0.8662;0.2614;-1.1588
0.4891;-1.0495;0.0064;-0.5148;2.5578;3.9504
0.6505;0.1800;-0.4043;-0.0378;-1.3856;-4.1461
0.8902;0.1495;-0.7176;-0.8069;1.6189;1.3216
0.7708;0.0230;-0.5103;0.2248;-1.5447;-3.7094
0.4805;-0.8451;-0.0539;0.3342;-0.1557;3.0938
0.5525;-0.1599;-0.8864;-0.7942;2.0803;0.8118
0.4144;-0.8683;-0.3147;1.0975;0.3117;0.0618
0.4853;0.1699;-0.5984;-0.5682;0.4333;-4.0486
0.1888;-0.6902;-0.0679;0.5434;0.7813;-0.6912
0.7382;0.2563;-0.9570;-1.3535;1.1826;1.0583
0.3702;0.3534;-0.3726;0.5995;0.7197;-3.9856
0.5231;-0.9536;-0.1823;1.0870;1.4705;3.9218
0.2656;-0.5579;-0.2879;0.8720;0.1164;-0.6071
1.3484;-0.9639;-1.0795;0.7296;1.4337;3.8600
1.9541;-0.0226;-1.7124;0.3437;-0.9364;-2.7817
-0.1611;-0.4261;0.1866;0.5409;0.2167;0.2197
0.5520;0.5396;-0.6723;-0.9508;0.9786;0.8360
1.4269;-1.1008;-1.3412;0.5510;1.0130;3.7483
0.6263;0.5093;-0.8423;-0.4878;1.0369;0.8995
-0.2634;-0.4233;0.2245;1.3789;-0.6338;0.4722
1.0195;-1.1115;-0.7466;-0.3948;0.8639;2.9405
2.8923;-0.5957;-1.8194;0.8160;-0.6982;-3.3428
0.5959;0.6011;-0.6564;-0.5138;0.4384;0.0565
1.9862;-0.1624;-1.4416;0.3376;-0.6397;-2.8847
1.8102;-1.3047;-1.3022;-0.0117;0.1812;2.4417
0.3791;0.6006;-0.5762;-0.5708;1.2115;-0.6252
-0.2159;-0.3298;0.2101;1.6125;-0.2788;1.0469
1.7597;0.0764;-1.0206;0.3230;-2.8533;-1.8862
-0.1768;-0.4259;0.2467;1.6603;0.0808;0.1999
0.1419;0.8214;-0.2936;-0.8276;0.3683;-1.1380
2.5371;-0.8152;-1.2548;0.6369;-1.3604;-2.2592
2.1932;-1.3498;-1.7377;-0.7914;0.6914;2.6277
-0.3275;-0.4591;0.2956;1.3912;-0.5208;1.2665
1.3111;-0.6945;-1.2216;0.0755;-0.6969;2.2268
2.7052;-0.7623;-1.4335;0.3350;-1.5527;-3.2686
-0.2681;-0.5470;0.4029;1.3218;-0.2389;0.8796
0.0663;0.6952;-0.2467;-0.4750;0.8745;-1.1847
2.0892;-1.0890;-1.6286;0.1510;-0.2591;3.0076
0.0298;0.8296;-0.2678;-0.9573;0.5806;-1.4463
-0.2379;-0.5710;0.2811;1.7230;-0.1081;1.6401
2.2518;-0.9796;-1.5408;-0.2636;0.0943;2.4761
2.6853;-0.5301;-1.4724;0.4309;0.3139;-3.7642
0.0190;0.7566;-0.4196;-0.6701;1.0219;-1.7530
2.5740;-0.8215;-1.4879;0.7747;-2.2349;-3.5813
1.5499;-1.0677;-1.1929;0.4892;0.9126;3.3436
-0.2038;-0.4316;0.3547;0.7193;0.5613;1.5209
0.5791;0.4251;-0.6954;-0.9583;0.4493;-1.1740
-0.3855;-0.5098;0.1936;2.0812;-0.5057;1.2802
0.2135;-0.4237;-0.1841;1.3755;-0.9157;-0.9310
0.7910;-0.9532;-0.4379;1.7206;2.2018;3.9523
0.8654;0.0976;-0.8127;-0.3185;-0.0243;-4.3283
0.6193;0.5069;-0.6089;-1.2441;0.5468;0.9580
1.1509;0.2385;-0.8823;0.5165;0.6725;-3.8541
0.0247;0.6768;-0.2156;-0.8782;0.7809;-0.9567
2.2628;-1.4441;-1.5029;0.0960;-0.6158;2.3926
2.1597;-0.0776;-1.4289;0.4373;0.0953;-3.2384
-0.1857;-0.9092;0.1274;0.1735;-0.2935;1.0012
1.9840;-0.9935;-1.4248;0.9934;-0.5102;3.4806
2.3681;-0.0882;-1.5511;0.7221;-1.1691;-3.2033
0.3438;0.6087;-0.4748;-0.9079;0.5094;-1.0412
-0.2055;-0.5680;0.2923;1.3069;-0.5249;0.8124
1.8111;-1.1393;-1.6576;0.9855;-1.4004;3.4948
0.1984;0.7106;-0.4280;-0.8260;0.8265;-1.2614
-0.2952;-0.4790;0.2600;1.3512;-0.0903;0.7611
2.7306;-1.1498;-1.5511;-0.0758;-2.4652;-3.1359
1.6993;-1.0552;-1.2733;0.5035;-1.0222;3.8158
0.4446;0.6789;-0.5706;-0.7604;0.3908;-0.3565
1.6050;-0.6582;-1.6187;0.6425;-2.9300;-2.6611
1.4256;-1.0818;-1.1278;0.9150;-0.3930;3.4871
0.1194;-0.5985;0.1284;0.4388;0.0927;-0.2074
0.2747;0.6418;-0.4800;-0.7059;1.2612;0.0118
1.4079;-0.0900;-1.2485;0.2275;-1.4920;-3.2576
-0.2269;-0.4948;0.2186;1.3719;0.0599;-0.0646
0.1218;0.6965;-0.3173;-0.8280;1.1042;-0.6861
1.8524;-1.5018;-1.8309;0.5521;-0.5336;3.6227
2.5325;-0.7116;-1.8556;-0.1296;1.6113;-3.4614
-0.0268;-0.6004;0.0291;1.2153;0.2349;0.1740
1.8949;-1.3824;-1.4179;0.5826;-0.0090;3.3460
1.6091;0.2602;-1.3785;-0.2817;2.1255;-3.8311
0.3386;0.6972;-0.5843;-1.0586;1.1151;-0.0865
-0.1562;-0.6862;0.3170;1.1582;-0.4608;0.3668
2.1747;-0.8396;-1.8586;0.8640;0.7085;3.4347
0.0757;0.6612;-0.4288;-0.8709;0.3287;-0.6964
-0.1817;-0.5901;0.2097;1.6166;-0.1244;1.2063
2.4088;-0.5203;-1.3969;-0.2009;-0.8151;-3.1467
1.9538;-0.9576;-1.5823;0.0928;0.3143;3.2335
0.5375;0.6616;-0.5569;-0.8780;0.9138;-0.5700
2.4519;-0.3543;-1.0048;0.2382;2.7148;-3.4105
2.1589;-1.0318;-1.6197;0.3371;-0.5822;2.9074
-0.2031;-0.5350;0.1673;2.1148;-1.6197;1.0179
0.5222;0.5712;-0.5509;-0.8204;0.8364;-0.6428
1.8447;-0.1521;-1.2873;0.0977;-1.2252;-1.9699
-0.1707;-0.5325;0.2045;1.5016;0.1057;0.3519
0.5704;0.5826;-0.6831;-0.7726;0.8612;-0.6412
1.3890;-1.0366;-1.2661;0.1361;-2.4367;3.4661
1.5772;-0.0306;-1.4239;0.2684;-3.5155;-3.1744
0.1873;-0.4025;-0.0402;1.0407;0.5892;0.1900
0.8994;-1.1559;-0.9313;0.5062;0.2358;3.8414
1.3008;-0.3118;-1.2927;0.6735;-0.9949;-3.2752
0.6371;0.7316;-0.4849;-0.6309;0.4708;0.0557
0.1885;-0.4727;-0.0592;0.8942;0.4291;0.3450
0.1042;0.7866;-0.2478;-0.7819;-0.0989;-0.1775
0.5708;-1.0053;-0.4424;0.5959;0.1319;3.9561
0.9531;0.5926;-0.6266;-1.4131;1.0305;1.8251
-0.0521;-0.6633;0.0909;0.7663;-0.2188;-0.4876
1.2373;0.2075;-0.8424;0.7911;0.1949;-3.4292
0.2982;-0.7268;0.0337;1.1191;0.1169;0.4984
-0.0030;-0.5221;0.0740;1.1592;0.2123;0.2991
1.7039;-0.5360;-1.5743;-0.1999;-0.7127;-3.2002
1.2369;-1.1448;-1.3119;0.4395;-0.5920;3.5882
0.4970;0.6286;-0.4571;-0.5345;0.5555;-0.4443
2.1781;-0.6046;-1.6131;0.0349;-0.9190;-4.0570
0.8759;-1.2583;-0.5972;0.2267;1.5034;3.7462
-0.1456;-0.5076;0.2198;1.1267;0.4796;0.6666
0.1778;0.7385;-0.4660;-0.6604;0.8065;0.0981
2.0864;-0.6157;-1.6701;0.6131;-0.6949;-3.5506
-0.0123;-0.3949;0.0531;1.1606;0.2898;1.1098
0.5067;0.3704;-0.6507;-0.7804;0.6078;-0.1633
0.9347;-1.0108;-0.8615;0.1100;0.1182;3.0542
2.2604;-0.3362;-1.7101;0.2461;-0.2441;-2.6567
-0.0615;-0.4388;0.0953;1.6087;-0.4835;0.7192
1.0432;-0.9770;-0.8342;0.3700;-0.0998;3.9319
1.9237;-0.2715;-1.6158;0.2627;-0.7659;-3.1474
0.5896;0.4282;-0.7399;-0.7310;0.7053;-0.1098
-0.0533;-0.3572;0.1130;1.5412;0.1599;0.9819
2.0554;-1.3748;-1.6834;0.0969;0.3710;3.1238
0.4206;0.4806;-0.5503;-1.1552;1.0738;-0.1252
-0.0933;-0.5291;-0.0467;1.9729;0.5566;0.8144
1.7966;-0.0326;-1.7348;-1.2083;-1.1807;-2.8256
1.6111;-1.0809;-1.5780;0.3341;-0.7232;2.5771
0.3217;0.4708;-0.5958;-1.1720;1.1204;-1.3218
1.9722;-0.1219;-1.6750;0.0328;-1.9476;-2.0549
1.6273;-1.0398;-1.5375;0.2207;-0.5853;2.2901
-0.0466;-0.4108;0.1243;1.5899;-0.0996;0.9561
0.2897;0.5624;-0.5308;-0.2734;0.3810;-0.8602
2.2135;-0.8212;-1.5715;-0.5843;-1.9805;-2.8136
-0.1812;-0.3756;0.1984;1.6939;0.0330;1.0853
0.2933;0.5307;-0.5350;-0.7809;1.0239;-0.6618
1.8387;-1.1952;-1.5499;0.1195;-0.0209;2.3449
1.7141;0.0109;-1.4763;0.0714;-2.2774;-2.8840
-0.2594;-0.5401;0.5073;1.6723;0.0833;-0.1163
2.0526;-1.3018;-1.7426;0.4130;-0.5259;2.5407
2.4548;-0.5910;-1.6026;0.3395;-1.8526;-3.0991
0.1272;0.6034;-0.4681;-0.9449;0.4194;-0.9440
-0.2889;-0.3358;0.3152;1.1174;0.3977;0.8447
1.9314;-1.2135;-1.5523;0.2322;-0.5472;2.9143
0.5101;0.4569;-0.6336;-1.1833;0.5808;-0.9514
0.0437;-0.3560;-0.0081;1.9842;-0.4241;0.9950
1.8820;-0.2696;-1.5084;0.4895;-1.1152;-2.8838
1.7085;-0.9670;-1.3905;-0.0473;-0.3219;2.1915
0.2570;0.4685;-0.4924;-1.1572;1.3777;-1.0237
2.0053;-0.7813;-1.4755;0.3834;-2.3149;-2.5979
1.2982;-0.8111;-1.3781;-0.0448;-0.6726;1.9831
-0.0818;-0.4086;0.1057;1.3707;0.2512;1.1829
0.1655;0.6388;-0.3513;-0.6334;1.1379;-0.7512
-0.2025;-0.4505;0.3277;1.7419;-0.5789;0.9483
0.2928;0.5634;-0.4821;-0.9545;1.1544;0.3108
